user_id,zip_code,movie_id,timestamp,group
269,43201,627,891451063,2
399,92374,128,882343293,1
45,50233,1,881013176,0
125,22202,864,892838591,2
178,49512,540,886678484,0
18,37212,224,880130739,0
334,30002,658,891547148,2
181,21218,277,878963441,2
416,92626,761,886318708,1
316,77009,180,880853654,0
276,95064,91,882659577,1
168,80127,222,884287759,0
401,84107,866,891032697,1
264,90064,451,886123531,1
406,93109,523,879446062,1
250,95110,628,878090114,1
110,77840,195,886988480,0
312,02110,730,891699568,2
400,78213,259,885676490,0
222,27502,1059,883816150,2
92,80525,288,878679005,0
409,98225,520,881107943,1
344,94117,213,884901351,1
141,36117,678,884584480,0
216,02215,234,880244870,2
320,24060,413,884749046,2
380,55117,118,885480301,0
27,30030,515,891543009,2
292,94703,659,881105340,1
306,73132,269,876503792,0
62,97214,423,879373692,1
49,76111,108,888068957,0
417,48103,710,879647826,2
112,60613,316,892439693,0
91,01913,289,891438553,2
342,98006,952,874984619,1
349,61455,475,879466479,0
423,91606,744,891395655,1
411,44691,182,891035278,2
174,52302,162,886514108,0
181,21218,948,878961474,2
35,42459,877,875459099,0
312,02110,1116,891698334,2
399,92374,436,882348478,1
234,94702,1454,892336257,1
422,94533,559,879744085,1
87,89503,491,879877930,1
21,30068,930,874951482,2
322,50613,313,887314417,0
239,95628,508,889178798,1
269,43201,414,891449624,2
390,85016,740,879694123,1
82,22902,1028,876311577,2
160,66215,475,876767822,0
270,63119,684,876955938,0
413,78212,297,879969484,0
422,94533,922,875130173,1
214,11231,134,891544070,2
401,84107,284,891032453,1
279,85251,853,890451433,1
313,60035,1210,891032028,0
125,22202,275,879454532,2
291,44106,49,875086090,2
365,20009,1048,891304152,2
409,98225,214,881109216,1
244,80525,151,880604326,0
276,95064,379,874792745,1
273,10016,321,891293048,2
411,44691,209,891035550,2
405,10019,699,885546247,2
47,07102,292,879438984,2
205,06371,243,888284758,2
268,19422,825,875742893,2
405,10019,575,885547557,2
87,89503,186,879876734,1
222,27502,385,878183924,2
393,83686,781,889729159,1
45,50233,21,881014193,0
18,37212,126,880130680,0
21,30068,100,874951292,2
92,80525,164,875656201,0
363,87501,350,891493864,0
393,83686,783,889729561,1
43,20854,684,883955702,2
233,98682,191,877665191,1
94,71457,61,891720761,0
84,55369,879,883449530,0
387,37412,432,886480353,2
307,55454,24,876176161,0
13,29206,482,882140355,2
275,92064,746,880314478,1
405,10019,422,885548836,2
342,98006,517,875320297,1
184,76013,72,889909988,0
119,67401,1197,886176922,0
141,36117,252,884585195,0
198,55414,509,884208710,0
90,78155,150,891385250,0
8,05201,687,879361825,2
268,19422,189,875744966,2
381,94608,501,892697133,1
378,02859,1061,880044454,2
222,27502,252,877563934,2
112,60613,984,884992651,0
327,11101,603,887745661,2
332,40504,1028,887938403,2
399,92374,946,882343172,1
405,10019,1353,885549745,2
406,93109,12,879445897,1
26,21044,410,891373086,2
247,20770,1,893097024,2
376,10010,762,879459207,2
385,10003,174,879924297,2
317,13210,271,891446575,2
393,83686,1441,889728554,1
350,97301,211,882347466,1
422,94533,184,879744085,1
1,85711,54,878543308,1
407,03261,217,875044400,2
327,11101,234,887745840,2
400,78213,895,885676452,0
130,60115,588,875216867,0
278,30033,173,891295360,2
391,84604,203,877399423,1
250,95110,240,878092171,1
299,63108,553,889502865,0
91,01913,313,891437978,2
27,30030,100,891543129,2
393,83686,366,889729345,1
417,48103,42,879647498,2
234,94702,732,892334713,1
416,92626,277,893212572,1
406,93109,701,879446269,1
239,95628,690,889178513,1
90,78155,131,891384066,0
49,76111,294,888065702,0
318,06518,15,884470944,2
328,06779,294,885044733,2
253,22903,64,891628252,2
1,85711,267,875692955,1
232,99709,515,880062413,1
402,95129,7,876267068,1
311,73071,1232,884366439,0
7,91344,482,891351083,1
102,30220,748,888800994,2
286,15217,574,877534137,2
1,85711,24,875071713,1
100,90254,323,891375359,1
348,45660,15,886523330,2
234,94702,693,892333980,1
342,98006,297,875318267,1
295,50325,88,879517964,0
172,22207,178,875538027,2
328,06779,282,885047865,2
415,85711,154,879439865,1
198,55414,196,884208098,0
99,63129,413,885679299,0
315,18301,186,879821065,2
64,43202,72,889740056,2
344,94117,284,884899768,1
222,27502,895,883815361,2
11,30329,109,891903836,2
173,22306,880,877557168,2
406,93109,414,880131704,1
56,46260,122,892911494,0
184,76013,252,889907528,0
405,10019,1227,885546635,2
398,60008,417,875719399,0
144,20910,176,888105338,2
287,31211,28,875335018,2
222,27502,810,878184446,2
109,55423,949,880582384,0
407,03261,428,875553154,2
239,95628,100,889179131,1
132,94612,124,891278996,1
94,71457,1223,891721494,0
83,44133,468,880308390,2
293,60804,56,888905550,0
363,87501,1010,891496979,0
230,14476,182,880484370,2
56,46260,432,892737154,0
249,84103,186,879572516,1
21,30068,319,874950889,2
334,30002,742,891544972,2
42,17870,194,881107329,2
42,17870,496,881107718,2
187,16801,433,879465242,2
24,94533,216,875323745,1
7,91344,645,891353614,1
125,22202,732,879455019,2
417,48103,159,879648656,2
63,75240,268,875746809,0
301,55439,99,882078419,0
90,78155,1048,891385132,0
354,48197,152,891306974,2
277,55406,25,879543902,0
18,37212,451,880131297,0
276,95064,386,877935306,1
223,47906,294,891548859,0
264,90064,1103,886123656,1
172,22207,1172,875538864,2
308,95076,729,887740254,1
135,38401,653,879857765,0
10,90703,495,877892160,1
92,80525,655,875654533,0
417,48103,12,879647275,2
299,63108,198,889501288,0
373,55116,318,877098222,0
326,15235,670,879877387,2
234,94702,234,892079475,1
276,95064,1129,874786876,1
24,94533,100,875323637,1
306,73132,150,876504286,0
387,37412,317,886483906,2
102,30220,827,888802722,2
94,71457,1226,891724081,0
297,98103,204,875239422,1
193,49931,127,890860351,0
62,97214,448,879375883,1
125,22202,493,879454448,2
174,52302,575,886515239,0
313,60035,161,891015319,0
336,42101,1054,877754876,0
276,95064,665,874792520,1
378,02859,419,880332643,2
268,19422,1477,875742680,2
92,80525,276,875640251,0
42,17870,215,881107413,2
379,98117,496,892879481,1
398,60008,284,875654781,0
372,66046,581,876869794,0
16,10309,284,877719863,2
407,03261,616,875553018,2
151,48103,318,879524088,2
325,02139,188,891478944,2
181,21218,1367,878962086,2
246,28734,83,884921086,2
294,92110,246,889241864,1
39,01040,345,891400159,2
25,55107,239,885853415,0
273,10016,303,891293048,2
382,01824,1229,875947240,2
85,20003,1169,879454952,2
23,48197,219,874788187,2
347,90210,324,881652230,1
312,02110,190,891698865,2
343,30093,435,876404343,2
22,40206,554,878888066,0
268,19422,433,876514107,2
82,22902,671,878769478,2
62,97214,181,879372418,1
150,02139,273,878746764,2
385,10003,480,879441313,2
354,48197,607,891218208,2
7,91344,190,891351728,1
383,75204,86,891193210,0
429,29205,73,882387505,2
297,98103,1007,874954763,1
90,78155,312,891383319,0
363,87501,5,891497047,0
178,49512,326,888513095,0
226,92103,150,883889063,1
16,10309,174,877719504,2
295,50325,747,879518590,0
28,55369,646,881961003,0
249,84103,686,879641251,1
301,55439,333,882075454,0
363,87501,184,891494725,0
271,22932,384,885849582,2
22,40206,407,878886845,0
329,01720,181,891655741,2
206,53115,895,888179788,0
30,55436,531,885941156,0
308,95076,89,887738057,1
358,10022,132,891270652,2
405,10019,451,885547360,2
5,15213,80,875636511,2
383,75204,137,891192986,0
15,97301,929,879456168,1
92,80525,1033,890251592,0
422,94533,919,875130027,1
379,98117,651,880568511,1
399,92374,1274,882350870,1
64,43202,95,889737691,2
328,06779,322,885044782,2
393,83686,1183,889731040,1
72,73034,180,880036579,0
349,61455,237,879466062,0
347,90210,568,881654339,1
268,19422,105,876513927,2
416,92626,226,886317030,1
6,98101,471,883599558,1
235,22973,520,889655204,2
316,77009,22,880853849,0
331,91344,182,877196567,1
120,06260,245,889490633,2
407,03261,194,875115452,2
279,85251,59,875308843,1
294,92110,1016,877820189,1
239,95628,432,889180041,1
327,11101,408,887745910,2
360,98027,157,880355994,1
13,29206,268,881514810,2
234,94702,433,892079910,1
23,48197,238,874785526,2
399,92374,323,882340517,1
378,02859,699,880055564,2
334,30002,396,891549103,2
417,48103,67,880952837,2
250,95110,1137,878090066,1
276,95064,5,874792692,1
428,55414,307,885944110,0
314,08043,220,877886279,2
327,11101,264,887743725,2
69,55337,321,882027133,0
237,63146,502,879376487,0
280,22903,465,891701148,2
301,55439,419,882076072,0
215,63033,443,891436566,0
26,21044,322,891349122,2
92,80525,101,875656624,0
374,78746,28,880395698,0
168,80127,15,884287362,0
87,89503,382,879876488,1
24,94533,475,875246216,1
221,20685,940,875246482,2
224,43512,318,888082584,2
311,73071,62,884365929,0
412,15222,427,879717016,2
176,07030,948,886047595,2
94,71457,193,891720498,0
328,06779,85,886038183,2
351,49938,292,879481550,0
412,15222,92,879717449,2
156,08360,197,888185777,2
399,92374,94,882349022,1
206,53115,315,888180018,0
334,30002,577,891550372,2
417,48103,658,879647947,2
200,93402,580,884130114,1
294,92110,322,889243393,1
177,19104,172,880130990,2
332,40504,144,887939092,2
197,75094,1228,891410124,0
94,71457,1004,891723593,0
210,03060,751,890059441,2
416,92626,1147,888702100,1
318,06518,796,884496500,2
110,77840,233,886988535,0
130,60115,255,874953794,0
379,98117,855,880961506,1
378,02859,194,880046100,2
313,60035,29,891028472,0
94,71457,334,891725440,0
115,17110,496,881171203,2
295,50325,389,879518298,0
374,78746,450,880938370,0
178,49512,1300,886678518,0
53,55414,748,879443329,0
187,16801,1119,879465683,2
56,46260,715,892911247,0
374,78746,692,882158641,0
357,98133,405,878951784,1
62,97214,20,879372696,1
299,63108,13,877877965,0
10,90703,195,877889130,1
130,60115,168,875216786,0
387,37412,854,886481686,2
290,93550,133,880473735,1
150,02139,235,878746792,2
149,17325,321,883512856,2
87,89503,192,879877741,1
200,93402,276,876041895,1
217,11727,38,889070266,2
393,83686,2,887746206,1
10,90703,521,877892110,1
379,98117,216,880525926,1
393,83686,215,887745912,1
328,06779,504,885046420,2
378,02859,696,880045044,2
212,61401,427,879303795,0
318,06518,815,884494938,2
311,73071,315,884364108,0
429,29205,64,882384744,2
57,84010,222,883698581,1
6,98101,248,883598981,1
120,06260,286,889489943,2
311,73071,1046,884366307,0
293,60804,366,888907981,0
276,95064,686,874792547,1
268,19422,484,876513831,2
222,27502,471,881060992,2
393,83686,792,889729346,1
416,92626,234,893213644,1
389,83702,662,880613750,1
46,46538,7,883616155,0
280,22903,387,891701974,2
43,20854,181,875975211,2
230,14476,144,880484850,2
95,10707,232,879196513,2
308,95076,197,887736743,1
13,29206,402,886303934,2
39,01040,306,891400342,2
393,83686,110,889730117,1
336,42101,1017,877757063,0
42,17870,742,881105581,2
76,02215,385,882607017,2
394,96819,450,881132958,1
116,97232,344,892683820,1
59,08403,82,888205660,2
128,20009,949,879968896,2
59,08403,1118,888206048,2
299,63108,1073,879123070,0
416,92626,56,893212929,1
427,85258,938,879701253,1
239,95628,195,889180747,1
38,54467,916,892428188,0
302,77904,299,879436932,0
18,37212,162,880131326,0
193,49931,155,889126376,0
279,85251,841,879572893,1
193,49931,443,889126610,0
59,08403,18,888203313,2
401,84107,137,891032316,1
393,83686,1165,889730514,1
224,43512,549,888103971,2
402,95129,127,876267014,1
92,80525,66,875812279,0
84,55369,385,883453797,0
7,91344,264,891350703,1
347,90210,96,881653775,1
263,55346,495,891298977,0
356,92688,300,891405978,1
128,20009,50,879967268,2
317,13210,331,891446190,2
416,92626,134,878879619,1
123,20008,487,879872192,2
393,83686,779,889729673,1
177,19104,338,882142221,2
398,60008,70,875717315,0
257,77005,224,879029717,0
7,91344,681,891350594,1
32,78741,245,883710047,0
389,83702,217,880088774,1
318,06518,1521,884497824,2
16,10309,606,877721071,2
385,10003,156,881308434,2
95,10707,747,880573288,2
291,44106,1219,875087221,2
203,32301,248,880434496,2
110,77840,68,886988631,0
56,46260,451,892676970,0
64,43202,58,889739625,2
70,60067,432,884067175,0
76,02215,772,875498117,2
58,52246,923,884305062,0
363,87501,685,891496979,0
390,85016,181,879694198,1
354,48197,428,891217298,2
1,85711,86,878543541,1
49,76111,39,888068194,0
380,55117,527,885479212,0
261,85202,892,890455190,1
102,30220,181,888801406,2
130,60115,173,875216593,0
181,21218,1174,878962200,2
363,87501,152,891494906,0
387,37412,943,886483357,2
198,55414,182,884207946,0
409,98225,518,881109347,1
204,10960,1,892513979,2
21,30068,328,874951005,2
429,29205,86,882384579,2
365,20009,150,891303950,2
406,93109,195,882480710,1
60,06472,161,883327265,2
379,98117,300,890464279,1
380,55117,64,885481179,0
417,48103,552,880952066,2
72,73034,479,880037881,0
412,15222,436,879717649,2
269,43201,763,891450555,2
381,94608,473,892697150,1
391,84604,474,877399171,1
49,76111,998,888069194,0
348,45660,313,886522495,2
5,15213,433,875636655,2
329,01720,655,891656237,2
357,98133,287,878952265,1
427,85258,682,879701325,1
200,93402,50,884128400,1
87,89503,254,879876256,1
109,55423,1157,880583646,0
94,71457,425,885870665,0
308,95076,72,887740451,1
295,50325,133,879517432,0
334,30002,168,891546914,2
115,17110,93,881170332,2
158,27606,183,880134332,2
256,39042,227,882164603,0
23,48197,546,874784668,2
276,95064,588,874792907,1
13,29206,420,882398691,2
43,20854,568,883955363,2
397,27514,1298,885350543,2
418,21206,362,891282765,2
279,85251,233,875312745,1
427,85258,341,879701253,1
379,98117,54,880526100,1
399,92374,168,882342776,1
58,52246,50,884304328,0
399,92374,114,882341974,1
398,60008,661,875719399,0
193,49931,259,889123351,0
70,60067,109,884066514,0
381,94608,83,892695996,1
184,76013,174,889908693,0
269,43201,665,891451810,2
363,87501,505,891495238,0
44,46260,216,883613297,0
7,91344,622,891352984,1
106,55125,313,888706075,0
366,50670,164,888857932,0
18,37212,70,880129668,0
254,42647,699,886473120,2
7,91344,161,891352489,1
423,91606,237,891395448,1
44,46260,357,878347569,0
423,91606,315,891395141,1
14,55106,116,876965165,0
7,91344,428,892133036,1
247,20770,151,893081396,2
309,70802,242,877370319,0
255,07029,98,883216449,2
354,48197,659,891217221,2
7,91344,288,891350703,1
85,20003,209,879454500,2
314,08043,1136,877890463,2
104,55108,827,888466086,0
116,97232,264,876452186,1
373,55116,566,877105809,0
92,80525,93,886444049,0
374,78746,121,880393095,0
92,80525,963,875652981,0
344,94117,176,884814507,1
387,37412,1538,886481151,2
83,44133,94,880308831,2
286,15217,778,877534025,2
383,75204,513,891193016,0
316,77009,463,880854267,0
417,48103,196,879647090,2
299,63108,294,877618584,0
327,11101,381,887819354,2
181,21218,1336,878963241,2
10,90703,13,877892050,1
28,55369,423,881956564,0
347,90210,699,881654480,1
157,70808,93,886890692,0
116,97232,582,876453626,1
184,76013,447,889910653,0
287,31211,276,875334126,2
311,73071,50,884365075,0
361,44074,203,879441285,2
177,19104,198,880131161,2
18,37212,479,880129769,0
363,87501,188,891495711,0
271,22932,237,885847763,2
381,94608,498,892696252,1
287,31211,117,875334405,2
368,92113,218,889783453,1
346,76059,143,874948332,0
178,49512,431,882827400,0
21,30068,688,874950972,2
35,42459,680,875459099,0
85,20003,1009,879453093,2
385,10003,114,879441942,2
49,76111,70,888066614,0
309,70802,306,877370356,0
1,85711,196,874965677,1
276,95064,196,889174849,1
246,28734,195,884921138,2
119,67401,254,874781037,0
197,75094,174,891409798,0
393,83686,420,889728074,1
385,10003,1129,879440236,2
314,08043,764,877886816,2
399,92374,578,882348722,1
92,80525,89,875652981,0
289,94619,926,876790611,1
94,71457,448,891722939,0
295,50325,42,879517467,0
249,84103,1103,879572256,1
297,98103,742,875774155,1
305,94086,289,886308064,1
128,20009,1063,879967047,2
393,83686,554,889729486,1
326,15235,564,879877470,2
314,08043,948,877886029,2
246,28734,585,884923811,2
287,31211,291,888177402,2
59,08403,109,888203175,2
365,20009,289,891303694,2
401,84107,462,891033684,1
280,22903,1401,891700881,2
270,63119,402,876955770,0
363,87501,940,891498920,0
200,93402,652,884127370,1
13,29206,805,882141458,2
331,91344,242,877196089,1
222,27502,200,878181647,2
362,85233,268,885019435,1
164,80123,276,889401771,0
286,15217,710,889651672,2
95,10707,7,879197329,2
22,40206,878,878887598,0
387,37412,152,886479690,2
290,93550,144,880473802,1
373,55116,31,877100199,0
417,48103,135,879647826,2
416,92626,304,893214225,1
290,93550,699,880473735,1
38,54467,140,892430309,0
295,50325,159,879518107,0
275,92064,930,876197904,1
64,43202,451,889739490,2
367,37411,201,876689991,2
330,33884,277,876544690,2
328,06779,223,885045645,2
16,10309,134,877719158,2
233,98682,31,880610814,1
244,80525,559,880607154,0
320,24060,739,884750992,2
178,49512,294,882823301,0
347,90210,294,881652142,1
250,95110,474,878089964,1
181,21218,1344,878962240,2
363,87501,387,891497639,0
283,55305,95,879297965,0
56,46260,168,892679209,0
416,92626,417,886317568,1
98,90291,116,880499053,1
246,28734,230,884922070,2
21,30068,473,874951245,2
293,60804,1217,888907913,0
376,10010,14,879454914,2
361,44074,100,879440386,2
293,60804,1011,888905146,0
130,60115,798,878537631,0
43,20854,11,875981365,2
262,78264,709,879795122,0
289,94619,147,876789581,1
95,10707,69,879198210,2
407,03261,755,875553509,2
328,06779,531,885046455,2
330,33884,393,876547004,2
293,60804,347,888904353,0
409,98225,680,881105677,1
286,15217,290,876522072,2
417,48103,208,879648026,2
394,96819,232,880889374,1
144,20910,273,888104213,2
393,83686,728,889730209,1
76,02215,286,875027206,2
305,94086,207,886323839,1
56,46260,44,892679356,0
22,40206,455,878886479,0
417,48103,1023,880949479,2
18,37212,13,880131497,0
234,94702,276,891228196,1
264,90064,602,886122194,1
379,98117,133,881000300,1
181,21218,1392,878961749,2
252,07733,740,891456738,2
296,16803,240,884196765,2
141,36117,1142,884584688,0
334,30002,300,891544209,2
60,06472,558,883326784,2
110,77840,751,886987183,0
346,76059,1018,874950536,0
272,53706,521,879454977,0
399,92374,230,882344512,1
275,92064,118,876197678,1
320,24060,692,884750968,2
209,85710,766,883460644,1
244,80525,926,880609193,0
417,48103,631,879647826,2
417,48103,747,879648325,2
407,03261,466,876339101,2
344,94117,304,884814359,1
222,27502,409,881061213,2
11,30329,241,891906389,2
318,06518,140,884496738,2
358,10022,357,891270405,2
385,10003,1135,879448181,2
40,27514,294,889041671,2
417,48103,235,879646413,2
7,91344,72,891353977,1
64,43202,96,889737748,2
378,02859,258,882712421,2
318,06518,211,884496432,2
102,30220,840,888802508,2
276,95064,816,874792793,1
42,17870,977,881106541,2
23,48197,70,874786513,2
20,95660,121,879668227,1
21,30068,242,874951617,2
389,83702,478,879991264,1
250,95110,135,878091915,1
393,83686,83,887746523,1
254,42647,419,886472231,2
75,08816,824,884051056,2
429,29205,1222,882387074,2
420,02140,19,891356927,2
276,95064,206,874795988,1
234,94702,7,891227813,1
79,03755,262,891271203,2
308,95076,385,887740099,1
104,55108,1011,888465201,0
308,95076,124,887737647,1
200,93402,147,876042451,1
256,39042,925,882151017,0
222,27502,1419,878184947,2
429,29205,495,882385358,2
385,10003,194,879441538,2
207,92037,322,879001724,1
63,75240,508,875747752,0
344,94117,303,884814359,1
49,76111,386,888069222,0
151,48103,605,879528909,2
416,92626,738,886319825,1
321,55413,663,879439537,0
32,78741,235,883718121,0
128,20009,265,879968663,2
330,33884,193,876547004,2
269,43201,346,891445757,2
153,60641,216,881371032,0
316,77009,318,880853516,0
325,02139,357,891477957,2
1,85711,39,875072173,1
20,95660,252,879669697,1
95,10707,651,879196594,2
272,53706,201,879455113,0
349,61455,412,879466366,0
407,03261,642,875045627,2
125,22202,357,879454100,2
256,39042,125,882150552,0
184,76013,11,889908694,0
307,55454,474,879283787,0
76,02215,200,882606216,2
405,10019,1188,885547506,2
262,78264,755,879794446,0
30,55436,301,875988577,0
94,71457,961,891721317,0
106,55125,48,881453290,0
13,29206,414,882141458,2
343,30093,97,876405893,2
313,60035,498,891015144,0
10,90703,183,877893020,1
234,94702,421,892334852,1
33,27510,751,891964188,2
7,91344,389,891354090,1
189,95014,479,893265123,1
305,94086,921,886324410,1
405,10019,1207,885548686,2
59,08403,98,888204349,2
354,48197,603,891217082,2
70,60067,338,884065248,0
363,87501,1228,891498720,0
311,73071,387,884365654,0
268,19422,665,875310745,2
405,10019,230,885547953,2
57,84010,597,883697378,1
343,30093,475,876402668,2
354,48197,664,891217717,2
94,71457,723,891721851,0
297,98103,95,875238814,1
59,08403,200,888205370,2
244,80525,1048,880606567,0
57,84010,199,883698646,1
11,30329,524,891904949,2
104,55108,150,888465225,0
58,52246,1102,892242891,0
92,80525,403,875654189,0
406,93109,662,882480481,1
13,29206,772,882140070,2
417,48103,64,879647326,2
123,20008,707,879809943,2
387,37412,227,886483195,2
422,94533,854,879744014,1
405,10019,62,885547996,2
98,90291,745,880498935,1
206,53115,1313,888179981,0
332,40504,326,892484951,2
253,22903,496,891628278,2
309,70802,300,877370288,0
285,53713,682,890595524,0
401,84107,654,891033184,1
385,10003,462,881135090,2
383,75204,14,891192836,0
234,94702,15,892079538,1
346,76059,785,875263077,0
320,24060,129,884748661,2
123,20008,704,879873120,2
106,55125,194,881450758,0
213,55345,121,878870940,0
378,02859,939,880332307,2
405,10019,771,885548162,2
417,48103,403,879649224,2
280,22903,1060,891701278,2
404,55108,327,883790366,0
405,10019,1247,885546681,2
59,08403,39,888205033,2
13,29206,812,882398933,2
272,53706,469,879455143,0
169,53705,705,891359354,0
378,02859,723,880055396,2
314,08043,1089,877887356,2
44,46260,193,878348521,0
15,97301,889,879455473,1
404,55108,748,883790430,0
160,66215,564,876861799,0
416,92626,532,888700659,1
104,55108,312,888442485,0
331,91344,81,877196702,1
108,63130,10,879879834,0
416,92626,220,878879168,1
314,08043,1517,877891937,2
2,94043,301,888550631,1
271,22932,1,886106038,2
75,08816,410,884050661,2
405,10019,188,885547996,2
344,94117,511,884901311,1
64,43202,12,889738085,2
297,98103,128,875239346,1
314,08043,7,877886375,2
135,38401,12,879857764,0
94,71457,223,891721286,0
23,48197,512,874785843,2
354,48197,344,891180445,2
316,77009,14,880853881,0
276,95064,333,877584220,1
398,60008,991,875651527,0
326,15235,554,879877005,2
156,08360,22,888186093,2
262,78264,332,879961438,0
360,98027,181,880355353,1
408,61755,683,889679982,0
295,50325,414,879517157,0
151,48103,1101,879524586,2
401,84107,198,891033370,1
234,94702,186,892078567,1
402,95129,126,876266741,1
312,02110,136,891698613,2
343,30093,214,876406604,2
1,85711,164,876893171,1
405,10019,578,885548093,2
330,33884,71,876546236,2
343,30093,132,876404880,2
82,22902,482,878769668,2
249,84103,218,879641322,1
318,06518,326,884470149,2
424,55422,1346,880859519,0
323,19149,764,878739415,2
343,30093,498,876408138,2
331,91344,180,877196567,1
297,98103,108,874955085,1
311,73071,134,884364502,0
141,36117,120,884585547,0
393,83686,222,887744239,1
275,92064,144,880314137,1
221,20685,154,875245907,2
249,84103,591,879572890,1
249,84103,9,879572402,1
181,21218,1377,878962496,2
429,29205,511,882385542,2
58,52246,483,884305220,0
274,55414,88,878946677,0
16,10309,602,877719333,2
102,30220,635,888803148,2
162,15610,597,877636370,2
87,89503,8,879876447,1
280,22903,69,891700242,2
393,83686,378,887746824,1
346,76059,94,875263845,0
399,92374,817,882509927,1
274,55414,111,878945541,0
94,71457,715,891722278,0
101,05146,123,877136186,2
92,80525,722,875907596,0
211,32605,455,879461498,2
28,55369,89,881961104,0
290,93550,826,880732271,1
327,11101,421,887745840,2
360,98027,13,880354315,1
354,48197,529,891217610,2
251,85032,476,886272407,1
385,10003,293,879439728,2
56,46260,747,892677162,0
13,29206,564,882396913,2
432,50311,222,889416012,0
256,39042,1061,882153321,0
177,19104,168,880130807,2
92,80525,144,875810741,0
161,55104,1266,891170745,0
22,40206,358,878887443,0
111,90630,333,891680028,1
18,37212,775,880131878,0
421,55105,474,892241389,0
435,60007,780,884133284,0
286,15217,1202,876522185,2
8,05201,210,879362287,2
200,93402,576,884130415,1
58,52246,150,884304570,0
14,55106,517,890881485,0
307,55454,197,877122115,0
249,84103,212,879572890,1
7,91344,334,892130784,1
424,55422,25,880859723,0
429,29205,628,882385808,2
59,08403,367,888204597,2
267,83716,227,878973088,1
230,14476,357,880484391,2
277,55406,872,879543768,0
151,48103,1017,879542939,2
8,05201,258,879361482,2
269,43201,505,891449551,2
91,01913,318,891439090,2
296,16803,45,884197419,2
401,84107,603,891033497,1
244,80525,161,880607990,0
126,20015,752,887855342,2
222,27502,302,877562748,2
176,07030,750,886047176,2
228,22003,327,889387216,2
308,95076,100,887736797,1
119,67401,616,886177206,0
90,78155,518,891385787,0
401,84107,385,891033603,1
387,37412,431,886483150,2
328,06779,157,885046344,2
246,28734,117,884921767,2
22,40206,208,878886607,0
257,77005,1008,882050187,0
375,37777,566,886621985,2
94,71457,496,885873159,0
190,95938,1313,891033445,1
354,48197,199,891217130,2
210,03060,953,887737488,2
6,98101,511,883601393,1
281,06059,258,881200457,2
174,52302,415,886515591,0
5,15213,219,875720744,2
405,10019,1563,885549635,2
416,92626,49,893142283,1
327,11101,89,887744167,2
115,17110,1008,881171982,2
398,60008,216,875723337,0
378,02859,418,880331938,2
385,10003,485,879446591,2
178,49512,228,882826556,0
168,80127,819,884288270,0
109,55423,762,880571831,0
354,48197,87,891217482,2
416,92626,866,878879130,1
374,78746,265,880937779,0
41,80525,1,890692860,0
13,29206,519,882140355,2
305,94086,550,886325023,1
399,92374,774,882345053,1
418,21206,313,891282680,2
406,93109,745,880131550,1
299,63108,143,877880612,0
92,80525,1014,890251484,0
26,21044,333,891348192,2
344,94117,237,884900353,1
334,30002,792,891546257,2
287,31211,201,875334962,2
378,02859,48,880056701,2
91,01913,134,891439353,2
416,92626,32,888702297,1
138,53211,185,879023853,0
363,87501,128,891495371,0
429,29205,45,882385118,2
393,83686,196,887746015,1
387,37412,1014,886480789,2
256,39042,779,882164644,0
104,55108,147,888466002,0
2,94043,313,888552084,1
85,20003,530,879456350,2
264,90064,238,886122031,1
241,20001,313,887249795,2
343,30093,269,876402390,2
395,44092,174,883763561,2
200,93402,660,884129209,1
260,89801,362,890618729,1
52,55105,427,882922833,0
235,22973,65,889655723,2
159,55346,756,880557464,0
389,83702,518,880087073,1
320,24060,7,884748708,2
392,59801,286,891037385,1
18,37212,318,880132437,0
318,06518,312,884470193,2
315,18301,187,879799423,2
85,20003,417,882995859,2
125,22202,69,879454628,2
308,95076,129,887736925,1
391,84604,924,877400116,1
284,92629,300,885329395,1
286,15217,640,877531830,2
393,83686,1091,889731840,1
239,95628,492,889180411,1
297,98103,183,875238984,1
223,47906,846,891550193,0
180,60202,423,877355568,0
189,95014,134,893265239,1
58,52246,198,884305123,0
130,60115,288,874953291,0
95,10707,402,880571389,2
2,94043,279,888551745,1
38,54467,419,892429347,0
28,55369,450,881961394,0
397,27514,894,882838796,2
216,02215,405,880232970,2
429,29205,1016,882386217,2
297,98103,231,875239913,1
162,15610,710,877636860,2
58,52246,955,884305062,0
151,48103,1264,879542389,2
38,54467,1034,892433062,0
276,95064,559,874792663,1
79,03755,150,891271652,2
361,44074,517,879440386,2
293,60804,54,888907210,0
398,60008,204,875716013,0
6,98101,284,883599590,1
416,92626,404,886316190,1
159,55346,411,880557677,0
328,06779,432,885047511,2
421,55105,443,892241459,0
197,75094,226,891410038,0
109,55423,157,880577961,0
204,10960,336,892391854,2
23,48197,269,877817151,2
284,92629,332,885329593,1
391,84604,1101,877399423,1
350,97301,589,882346986,1
429,29205,735,882387757,2
398,60008,31,875658967,0
311,73071,493,884364465,0
6,98101,304,883268322,1
416,92626,721,886317540,1
262,78264,581,879794667,0
406,93109,612,879446718,1
181,21218,9,878962675,2
416,92626,895,885114446,1
267,83716,273,878970503,1
346,76059,121,874948703,0
96,75206,50,884402977,0
94,71457,1028,891723395,0
226,92103,1117,883890262,1
286,15217,155,877533640,2
398,60008,228,875657926,0
374,78746,280,880393811,0
16,10309,9,877722736,2
177,19104,433,880131123,2
263,55346,423,891299630,0
